[7l----system---- ------memory-usage-----
13-09 17:37:15|8150M 10.0M  240M 3610M
13-09 17:37:25|8163M 10.0M  240M 3597M
13-09 17:37:35|8241M 10.0M  240M 3519M
13-09 17:37:45|8256M 10.1M  240M 3504M
13-09 17:37:55|8270M 10.1M  240M 3490M
13-09 17:38:05|8285M 10.1M  240M 3475M
13-09 17:38:15|8301M 10.1M  240M 3459M
13-09 17:38:25|8315M 10.2M  240M 3444M
13-09 17:38:35|8331M 10.2M  241M 3429M
13-09 17:38:45|8347M 10.2M  241M 3412M
13-09 17:38:55|8363M 10.2M  241M 3396M
13-09 17:39:05|8395M 10.2M  241M 3364M
13-09 17:39:15|8414M 10.3M  241M 3345M
13-09 17:39:25|8429M 10.3M  241M 3330M
13-09 17:39:35|8444M 10.3M  241M 3315M
13-09 17:39:45|8459M 10.3M  241M 3299M
13-09 17:39:55|8473M 10.4M  241M 3286M
13-09 17:40:05|8485M 10.4M  241M 3274M
13-09 17:40:15|8495M 10.4M  241M 3263M
13-09 17:40:25|8506M 10.4M  241M 3253M
13-09 17:40:35|8516M 10.5M  241M 3242M
13-09 17:40:45|8527M 10.5M  241M 3231M
13-09 17:40:55|8538M 10.5M  241M 3221M
13-09 17:41:05|8549M 10.5M  241M 3210M
13-09 17:41:15|8560M 10.5M  241M 3199M
13-09 17:41:25|8570M 10.5M  241M 3188M
13-09 17:41:35|8581M 10.6M  241M 3177M
13-09 17:41:45|8592M 10.6M  241M 3167M
13-09 17:41:55|8603M 10.6M  241M 3156M
13-09 17:42:05|8613M 10.6M  241M 3145M
13-09 17:42:15|8624M 10.7M  241M 3134M
13-09 17:42:25|8635M 10.7M  241M 3123M
13-09 17:42:35|8645M 10.7M  241M 3113M
13-09 17:42:45|8656M 10.7M  241M 3102M
13-09 17:42:55|8667M 10.7M  242M 3091M
13-09 17:43:05|8678M 10.8M  242M 3080M
13-09 17:43:15|8688M 10.8M  242M 3070M
13-09 17:43:25|8699M 10.8M  242M 3059M
13-09 17:43:35|8710M 10.8M  242M 3048M
13-09 17:43:45|8724M 10.9M  242M 3034M
13-09 17:43:55|8759M 10.9M  242M 2999M
13-09 17:44:05|8775M 10.9M  242M 2983M
13-09 17:44:15|8790M 10.9M  242M 2967M
13-09 17:44:25|8805M 10.9M  242M 2952M
13-09 17:44:35|9079M 11.0M  242M 2679M
13-09 17:44:45|9097M 11.0M  242M 2660M
13-09 17:44:55|9114M 11.0M  242M 2643M
13-09 17:45:05|9133M 11.0M  242M 2624M
13-09 17:45:15|9151M 11.0M  242M 2606M
13-09 17:45:25|9169M 11.1M  242M 2588M
13-09 17:45:35|9187M 11.1M  242M 2570M
13-09 17:45:45|9253M 11.1M  242M 2504M
13-09 17:45:55|9271M 11.1M  242M 2486M
13-09 17:46:05|9289M 11.1M  242M 2468M
13-09 17:46:15|9307M 11.2M  242M 2450M
13-09 17:46:25|9325M 11.2M  242M 2432M
13-09 17:46:35|9343M 11.2M  242M 2413M
13-09 17:46:45|9362M 11.2M  242M 2395M
13-09 17:46:55|9380M 11.3M  242M 2376M
13-09 17:47:05|9398M 11.3M  243M 2358M
13-09 17:47:15|9417M 11.3M  243M 2339M
13-09 17:47:25|9435M 11.3M  243M 2321M
13-09 17:47:35|9452M 11.4M  243M 2304M
13-09 17:47:45|9464M 11.4M  243M 2292M
13-09 17:47:55|9478M 11.6M  249M 2271M
13-09 17:48:05|9499M 11.6M  249M 2251M
13-09 17:48:15|9511M 11.7M  249M 2238M
13-09 17:48:25|9523M 11.7M  249M 2226M
13-09 17:48:35|9536M 11.7M  249M 2213M
13-09 17:48:45|9548M 11.7M  249M 2201M
13-09 17:48:55|9560M 11.8M  249M 2189M
13-09 17:49:05|9573M 11.8M  249M 2177M
13-09 17:49:15|9585M 11.8M  249M 2164M
13-09 17:49:25|9597M 11.8M  249M 2152M
13-09 17:49:35|9610M 11.8M  249M 2139M
13-09 17:49:45|9622M 11.8M  249M 2127M
13-09 17:49:55|9634M 11.9M  249M 2115M
13-09 17:50:05|9647M 11.9M  249M 2102M
13-09 17:50:15|9659M 11.9M  249M 2090M
13-09 17:50:25|9672M 11.9M  249M 2077M
13-09 17:50:35|9813M 12.0M  249M 1936M
13-09 17:50:45|9826M 12.0M  250M 1923M
13-09 17:50:55|9839M 12.0M  250M 1910M
13-09 17:51:05|9852M 12.0M  250M 1897M
13-09 17:51:15|9865M 12.0M  250M 1883M
13-09 17:51:25|9879M 12.0M  250M 1869M
13-09 17:51:35|9898M 12.1M  250M 1850M
13-09 17:51:45|9917M 12.1M  250M 1832M
13-09 17:51:55|9936M 12.1M  250M 1812M
13-09 17:52:05|9954M 12.1M  250M 1794M
13-09 17:52:15|9973M 12.1M  250M 1776M
13-09 17:52:25|9992M 12.2M  250M 1756M
13-09 17:52:35|9.78G 12.2M  250M 1737M
13-09 17:52:45|9.79G 12.2M  250M 1718M
13-09 17:52:55|9.81G 12.2M  250M 1700M
13-09 17:53:05|9.83G 12.2M  250M 1681M
13-09 17:53:15|9.85G 12.3M  250M 1661M
13-09 17:53:25|9.87G 12.3M  250M 1643M
13-09 17:53:35|9.89G 12.3M  250M 1624M
13-09 17:53:45|9.91G 12.3M  250M 1605M
13-09 17:53:55|9.92G 12.3M  250M 1585M
13-09 17:54:05|9.94G 12.4M  250M 1566M
13-09 17:54:15|9.96G 12.4M  250M 1548M
13-09 17:54:25|9.98G 12.4M  250M 1529M
13-09 17:54:35|10.0G 12.4M  250M 1510M
13-09 17:54:45|10.0G 12.5M  250M 1491M
13-09 17:54:55|10.0G 12.5M  250M 1472M
13-09 17:55:05|10.1G 12.5M  251M 1453M
13-09 17:55:15|10.1G 12.5M  251M 1433M
13-09 17:55:25|10.1G 12.5M  251M 1420M
13-09 17:55:35|10.1G 12.6M  251M 1406M
13-09 17:55:45|10.1G 12.6M  251M 1393M
13-09 17:55:55|10.1G 12.6M  251M 1379M
13-09 17:56:05|10.1G 12.6M  251M 1366M
13-09 17:56:15|10.2G 12.6M  251M 1353M
13-09 17:56:25|10.2G 12.7M  251M 1340M
13-09 17:56:35|10.2G 12.7M  251M 1326M
13-09 17:56:45|10.2G 12.7M  251M 1313M
13-09 17:56:55|10.2G 12.7M  251M 1300M
13-09 17:57:05|10.2G 12.7M  251M 1287M
13-09 17:57:15|10.2G 12.7M  251M 1273M
13-09 17:57:25|10.2G 12.8M  251M 1261M
13-09 17:57:35|10.3G 12.8M  251M 1247M
13-09 17:57:45|10.3G 12.8M  251M 1234M
13-09 17:57:55|10.3G 12.8M  251M 1221M
13-09 17:58:05|10.3G 12.9M  251M 1208M
13-09 17:58:15|10.3G 12.9M  251M 1194M
13-09 17:58:25|10.3G 12.9M  251M 1181M
13-09 17:58:35|10.3G 12.9M  251M 1168M
13-09 17:58:45|10.3G 12.9M  251M 1155M
13-09 17:58:55|10.4G 12.9M  251M 1142M
13-09 17:59:05|10.4G 13.0M  251M 1127M
13-09 17:59:15|10.4G 13.0M  251M 1107M
13-09 17:59:25|10.4G 13.0M  251M 1088M
13-09 17:59:35|10.4G 13.0M  251M 1069M
13-09 17:59:45|10.4G 13.0M  251M 1050M
13-09 17:59:55|10.5G 13.1M  251M 1031M
13-09 18:00:05|10.5G 13.1M  251M 1012M
13-09 18:00:15|10.5G 13.1M  252M  992M
13-09 18:00:25|10.5G 13.1M  252M  973M
13-09 18:00:35|10.5G 13.1M  252M  954M
13-09 18:00:45|10.6G 13.2M  252M  934M
13-09 18:00:55|10.6G 13.2M  252M  915M
13-09 18:01:05|10.6G 13.2M  252M  896M
13-09 18:01:15|10.6G 13.2M  252M  877M
13-09 18:01:25|10.6G 13.2M  252M  858M
13-09 18:01:35|10.7G 13.3M  252M  838M
13-09 18:01:45|10.7G 13.3M  252M  820M
13-09 18:01:55|10.7G 13.3M  252M  800M
13-09 18:02:05|10.7G 13.3M  252M  757M
13-09 18:02:15|10.7G 13.4M  252M  738M
13-09 18:02:25|10.8G 13.4M  252M  719M
13-09 18:02:35|10.8G 13.4M  252M  700M
13-09 18:02:45|10.8G 13.4M  252M  681M
13-09 18:02:55|10.8G 13.4M  252M  662M
13-09 18:03:05|10.8G 13.5M  252M  648M
13-09 18:03:15|10.8G 13.5M  252M  635M
13-09 18:03:25|10.9G 13.5M  252M  622M
13-09 18:03:35|10.9G 13.5M  252M  609M
13-09 18:03:45|11.4G 12.0M  224M  143M
13-09 18:03:55|10.9G 12.0M  224M  621M
13-09 18:04:05|10.9G 12.0M  224M  608M
13-09 18:04:15|10.9G 12.0M  224M  595M
13-09 18:04:25|10.9G 12.1M  224M  581M
13-09 18:04:35|10.9G 12.1M  224M  568M
13-09 18:04:45|11.0G 12.1M  224M  555M
13-09 18:04:55|11.0G 12.1M  224M  541M
13-09 18:05:05|11.0G 12.2M  224M  528M
13-09 18:05:15|11.0G 12.2M  224M  515M
13-09 18:05:25|11.0G 12.2M  224M  502M
13-09 18:05:35|11.0G 12.2M  224M  489M
13-09 18:05:45|11.0G 12.2M  224M  475M
13-09 18:05:55|11.0G 12.3M  224M  462M
13-09 18:06:05|11.1G 12.3M  224M  448M
13-09 18:06:15|11.1G 12.3M  224M  435M
13-09 18:06:25|11.1G 12.3M  224M  422M
13-09 18:06:35|11.1G 12.4M  224M  409M
13-09 18:06:45|11.1G 12.4M  224M  395M
13-09 18:06:55|11.2G 12.4M  224M  344M
13-09 18:07:05|11.2G 12.4M  224M  261M
13-09 18:07:15|11.3G 12.4M  224M  242M
13-09 18:07:25|11.3G 12.4M  224M  223M
13-09 18:07:35|11.3G 12.5M  224M  204M
13-09 18:07:45|11.3G 12.5M  224M  185M
13-09 18:07:55|11.3G 12.5M  224M  166M
13-09 18:08:05|11.4G 12.5M  224M  147M
13-09 18:08:15|11.4G 12.0M  212M  142M
13-09 18:08:25|11.4G 11.9M  199M  136M
13-09 18:08:35|11.4G 11.9M  175M  145M
13-09 18:08:45|11.4G 11.9M  163M  138M
13-09 18:08:55|11.4G 11.9M  137M  149M
13-09 18:09:05|11.5G 12.0M  123M  146M
13-09 18:09:15|11.5G 12.0M  109M  146M
13-09 18:09:25|11.5G 12.0M 94.5M  146M
13-09 18:09:35|11.5G 11.9M 81.7M  148M
13-09 18:09:45|11.5G 11.9M 74.7M  153M
13-09 18:09:55|11.5G 11.4M 66.8M  153M
13-09 18:10:05|11.5G 11.4M 66.7M  136M
13-09 18:10:15|11.5G 9812k 59.8M  147M
13-09 18:10:25|11.5G 8668k 56.0M  154M
13-09 18:10:35|11.5G 8364k 55.8M  137M
13-09 18:10:45|11.5G 6524k 53.3M  141M
13-09 18:10:55|11.5G 6024k 51.7M  148M
13-09 18:11:05|11.5G 4988k 51.6M  150M
13-09 18:11:15|11.5G 4996k 51.4M  137M
13-09 18:11:25|11.5G 4136k 50.7M  140M
13-09 18:11:35|11.6G 1116k 31.3M  125M
13-09 18:11:45|11.6G  668k 24.2M  136M
13-09 18:11:55|11.6G  564k 22.8M  131M
13-09 18:12:05|11.6G  536k 16.9M  142M
13-09 18:12:15|11.6G  552k 16.5M  141M
13-09 18:12:25|11.6G  568k 15.6M  144M
13-09 18:12:35|11.6G  584k 15.6M  144M
13-09 18:12:45|11.6G  608k 15.1M  147M
13-09 18:12:55|11.6G  628k 15.1M  147M
13-09 18:13:05|11.6G  652k 14.2M  152M
13-09 18:13:15|11.6G  676k 14.2M  139M
13-09 18:13:25|11.6G  696k 14.4M  139M
13-09 18:13:35|11.6G  720k 14.4M  139M
13-09 18:13:45|11.6G  752k 14.3M  139M
13-09 18:13:55|11.6G  768k 14.0M  141M
13-09 18:14:05|11.6G  792k 14.0M  141M
13-09 18:14:15|11.6G  776k 13.2M  144M
13-09 18:14:25|11.6G  792k 13.2M  144M
13-09 18:14:35|11.6G  816k 13.3M  139M
13-09 18:14:45|11.6G  824k 13.0M  148M
13-09 18:14:55|11.6G  848k 12.9M  143M
13-09 18:15:05|11.6G  872k 12.9M  137M
13-09 18:15:15|11.6G  892k 13.1M  147M
13-09 18:15:25|11.6G  916k 12.9M  142M
13-09 18:15:35|11.6G  932k 12.7M  136M
13-09 18:15:45|11.6G  948k 12.4M  144M
13-09 18:15:55|11.6G  972k 11.9M  123M
13-09 18:16:05|11.3G 1016k 12.0M  391M
13-09 18:16:15|11.4G 1032k 12.0M  372M
13-09 18:16:25|11.4G 1056k 12.3M  353M
13-09 18:16:35|11.4G 1216k 17.1M  328M
13-09 18:16:45|11.4G 1264k 17.5M  308M
13-09 18:16:55|11.4G 1288k 17.5M  289M
13-09 18:17:05|11.4G 1312k 17.5M  269M
13-09 18:17:15|11.5G 1340k 17.5M  250M
13-09 18:17:25|11.5G 1364k 17.7M  230M
13-09 18:17:35|11.5G 1388k 17.7M  211M
13-09 18:17:45|11.5G 1404k 17.7M  191M
13-09 18:17:55|11.5G 1420k 17.8M  172M
13-09 18:18:05|11.6G 1452k 17.9M  152M
13-09 18:18:15|11.6G 1460k 17.7M  147M
13-09 18:18:25|11.6G 1180k 16.2M  145M
13-09 18:18:35|11.6G  960k 15.4M  145M
13-09 18:18:45|11.6G  992k 15.4M  145M
13-09 18:18:55|11.6G  980k 15.0M  146M
13-09 18:19:05|11.6G 1008k 15.1M  146M
13-09 18:19:15|11.6G 1032k 14.9M  147M
13-09 18:19:25|11.6G 1048k 14.7M  148M
13-09 18:19:35|11.6G 1060k 14.9M  148M
13-09 18:19:45|11.6G 1084k 14.1M  145M
13-09 18:19:55|11.6G 1092k 14.3M  138M
13-09 18:20:05|11.6G 1124k 14.4M  137M
13-09 18:20:15|11.6G 1132k 14.4M  138M
13-09 18:20:25|11.6G 1148k 14.2M  139M
13-09 18:20:35|11.6G 1156k 14.2M  140M
13-09 18:20:45|11.6G 1180k 14.0M  141M
13-09 18:20:55|11.6G 1196k 13.9M  144M
13-09 18:21:05|11.6G 1228k 13.9M  145M
13-09 18:21:15|11.6G 1252k 13.7M  146M
13-09 18:21:25|11.6G 1268k 13.3M  149M
13-09 18:21:35|11.6G 1284k 13.6M  135M
13-09 18:21:45|11.6G 1292k 13.5M  136M
13-09 18:21:55|11.6G 1308k 13.4M  138M
13-09 18:22:05|11.6G 1328k 13.4M  139M
13-09 18:22:15|11.6G 1336k 13.1M  140M
13-09 18:22:25|11.6G 1360k 13.3M  148M
13-09 18:22:35|11.6G 1384k 12.9M  144M
13-09 18:22:45|11.6G 1400k 12.9M  140M
13-09 18:22:55|11.6G 1416k 12.3M  137M
13-09 18:23:05|11.6G 1448k 12.4M  145M
13-09 18:23:15|11.6G 1456k 12.0M  141M
13-09 18:23:25|11.6G 1472k 12.0M  135M
13-09 18:23:35|11.6G 1480k 11.6M  145M
13-09 18:23:45|11.6G 1512k 11.8M  140M
13-09 18:23:55|11.6G 1504k 12.4M  149M
13-09 18:24:05|11.6G 1448k 11.6M  145M
13-09 18:24:15|11.6G 1448k 11.6M  141M
13-09 18:24:25|11.6G 1448k 11.7M  135M
13-09 18:24:35|11.6G 1448k 11.6M  144M
13-09 18:24:45|11.6G 1480k 11.6M  138M
13-09 18:24:55|11.6G 1448k 11.8M  148M
13-09 18:25:05|11.6G 1404k 11.5M  144M
13-09 18:25:15|11.6G 1420k 11.5M  139M
13-09 18:25:25|11.6G 1336k 11.5M  137M
13-09 18:25:35|11.6G 1360k 11.2M  147M
13-09 18:25:45|11.6G 1352k 11.4M  143M
13-09 18:25:55|11.6G 1368k 11.4M  137M
13-09 18:26:05|11.6G 1340k 11.3M  147M
13-09 18:26:15|11.6G 1336k 11.4M  143M
13-09 18:26:25|11.6G 1360k 11.5M  144M
13-09 18:26:35|11.6G 1348k 11.5M  145M
13-09 18:26:45|11.6G 1340k 11.3M  145M
13-09 18:26:55|11.6G 1236k 11.2M  150M
13-09 18:27:05|11.6G 1260k 11.2M  137M
13-09 18:27:15|11.6G 1276k 11.2M  137M
13-09 18:27:25|11.6G 1184k 10.8M  143M
13-09 18:27:35|11.6G 1200k 10.5M  148M
13-09 18:27:45|11.6G 1204k 10.4M  148M
13-09 18:27:55|11.6G 1200k 10.7M  136M
13-09 18:28:05|11.6G 1144k 10.6M  139M
13-09 18:28:15|11.6G 1112k 10.7M  138M
13-09 18:28:25|11.6G 1136k 10.8M  140M
13-09 18:28:35|11.6G 1164k 11.0M  142M
13-09 18:28:45|11.6G 1068k 10.7M  145M
13-09 18:28:55|11.6G 1100k 10.8M  148M
13-09 18:29:05|11.6G 1060k 11.2M  151M
13-09 18:29:15|11.6G 1076k 10.7M  138M
13-09 18:29:25|11.6G 1092k 10.8M  139M
13-09 18:29:35|11.6G 1068k 10.7M  144M
13-09 18:29:45|11.6G 1088k 10.7M  146M
13-09 18:29:55|11.6G 1028k 10.9M  151M
13-09 18:30:05|11.6G 1052k 10.6M  138M
13-09 18:30:15|11.6G 1068k 10.5M  137M
13-09 18:30:25|11.6G 1032k 10.6M  136M
13-09 18:30:35|11.6G 1012k 10.2M  141M
13-09 18:30:45|11.6G  944k 10.2M  139M
13-09 18:30:55|11.6G  960k 10.2M  144M
13-09 18:31:05|11.6G  964k 10.3M  142M
13-09 18:31:15|11.6G  976k 10.0M  147M
13-09 18:31:25|11.6G  940k 10.0M  137M
13-09 18:31:35|11.6G  956k 10.2M  146M
13-09 18:31:45|11.6G  964k 10.2M  143M
13-09 18:31:55|11.6G  988k 10.3M  144M
13-09 18:32:05|11.6G 1016k 10.6M  143M
13-09 18:32:15|11.6G 1040k 10.6M  138M
13-09 18:32:25|11.6G 1060k 10.8M  148M
13-09 18:32:35|11.6G 1084k 11.2M  146M
