71	235.000	-57.816	
71	236.000	-56.961	
71	237.000	-55.913	
71	238.000	-56.770	
71	239.000	-57.623	
71	240.000	-56.778	
71	241.000	-56.384	
71	242.000	-56.564	
71	243.000	-57.418	
71	244.000	-56.660	
71	245.000	-57.285	
71	246.000	-58.102	
71	247.000	-58.869	
71	248.000	-59.587	
71	249.000	-59.404	
71	250.000	-58.581	
71	251.000	-57.830	
71	252.000	-55.474	
71	253.000	-56.134	
71	254.000	-57.025	
71	255.000	-55.238	
71	256.000	-60.000	
71	257.000	-60.000	
71	258.000	-60.519	
71	259.000	-61.131	
71	260.000	-61.703	
71	261.000	-61.355	
71	262.000	-57.744	
71	263.000	-57.104	
71	264.000	-56.963	
71	265.000	-57.784	
71	266.000	-56.855	
71	267.000	-60.000	
71	268.000	-60.000	
71	269.000	-60.000	
71	270.000	-60.644	
71	271.000	-59.595	
71	272.000	-60.018	
71	273.000	-58.293	
71	274.000	-57.716	
71	275.000	-57.164	
71	276.000	-57.491	
71	277.000	-58.290	
71	278.000	-59.045	
71	279.000	-59.751	
71	280.000	-60.412	
71	281.000	-61.031	
71	282.000	-61.609	
71	283.000	-59.836	
71	284.000	-59.057	
71	285.000	-59.730	
71	286.000	-60.392	
71	287.000	-61.012	
71	288.000	-61.591	
71	289.000	-62.134	
71	290.000	-62.641	
71	291.000	-61.345	
71	292.000	-58.116	
71	293.000	-55.736	
71	294.000	-55.025	
71	295.000	-60.000	
71	296.000	-60.000	
71	297.000	-60.562	
71	298.000	-57.683	
71	299.000	-56.782	
71	300.000	-60.000	
71	301.000	-60.000	
71	302.000	-60.026	
71	303.000	-58.841	
71	304.000	-59.450	
71	305.000	-60.129	
71	306.000	-60.247	
71	307.000	-59.542	
71	308.000	-58.561	
71	309.000	-58.552	
71	310.000	-57.989	
71	311.000	-58.733	
71	312.000	-59.459	
71	313.000	-59.626	
71	314.000	-58.974	
71	315.000	-59.654	
71	316.000	-58.622	
71	317.000	-59.191	
71	318.000	-59.886	
71	319.000	-57.283	
71	320.000	-56.130	
71	321.000	-55.256	
71	322.000	-60.000	
71	323.000	-60.000	
71	324.000	-60.055	
71	325.000	-60.497	
71	326.000	-59.464	
71	327.000	-58.740	
71	328.000	-57.292	
71	329.000	-56.105	
71	330.000	-55.368	
71	331.000	-56.265	
71	332.000	-57.150	
71	333.000	-57.979	
71	334.000	-58.754	
71	335.000	-59.480	
71	336.000	-60.158	
71	337.000	-57.487	
71	338.000	-57.894	
71	339.000	-57.018	
71	340.000	-57.695	
71	341.000	-58.487	
71	342.000	-59.229	
71	343.000	-60.000	
71	344.000	-60.000	
71	345.000	-59.451	
71	346.000	-56.126	
71	347.000	-55.339	
71	348.000	-55.592	
71	349.000	-56.509	
71	350.000	-55.560	
71	351.000	-60.000	
71	352.000	-60.000	
71	353.000	-59.736	
71	354.000	-60.349	
71	355.000	-60.971	
71	356.000	-59.716	
71	357.000	-58.513	
71	358.000	-56.032	
71	359.000	-60.000	
71	360.000	-60.000	
71	361.000	-60.455	
71	362.000	-59.915	
71	363.000	-59.827	
71	364.000	-60.293	
71	365.000	-57.786	
71	366.000	-56.496	
71	367.000	-60.000	
71	368.000	-60.000	
71	369.000	-58.234	
71	370.000	-57.509	
71	371.000	-56.820	
71	372.000	-57.324	
71	373.000	-58.136	
71	374.000	-58.901	
71	375.000	-59.617	
71	376.000	-60.287	
71	377.000	-60.913	
71	378.000	-59.839	
71	379.000	-59.392	
71	380.000	-58.566	
71	381.000	-57.986	
71	382.000	-57.406	
71	383.000	-57.715	
71	384.000	-58.499	
71	385.000	-59.241	
71	386.000	-59.759	
71	387.000	-57.189	
71	388.000	-60.000	
71	389.000	-60.000	
71	390.000	-57.999	
71	391.000	-60.000	
71	392.000	-60.000	
71	393.000	-58.776	
71	394.000	-59.074	
71	395.000	-59.598	
71	396.000	-58.646	
71	397.000	-58.489	
71	398.000	-58.244	
71	399.000	-58.982	
71	400.000	-56.704	
71	401.000	-56.907	
71	402.000	-56.117	
71	403.000	-56.689	
71	404.000	-56.000	
71	405.000	-56.857	
71	406.000	-57.212	
71	407.000	-55.132	
71	408.000	-55.958	
71	409.000	-56.862	
71	410.000	-57.709	
71	411.000	-58.502	
71	412.000	-59.243	
71	413.000	-59.937	
71	414.000	-60.586	
71	415.000	-61.193	
71	416.000	-60.206	
71	417.000	-58.196	
71	418.000	-56.294	
71	419.000	-56.489	
71	420.000	-60.000	
71	421.000	-60.000	
71	422.000	-60.392	
71	423.000	-61.011	
71	424.000	-59.782	
71	425.000	-60.367	
71	426.000	-57.486	
71	427.000	-58.115	
71	428.000	-57.153	
71	429.000	-57.911	
71	430.000	-55.917	
71	431.000	-56.032	
71	432.000	-56.919	
71	433.000	-57.762	
71	434.000	-58.551	
71	435.000	-59.290	
71	436.000	-59.981	
71	437.000	-60.627	
71	438.000	-59.689	
71	439.000	-59.992	
71	440.000	-60.631	
71	441.000	-61.236	
71	442.000	-61.801	
71	443.000	-60.759	
71	444.000	-57.954	
71	445.000	-56.119	
71	446.000	-60.000	
71	447.000	-60.000	
71	448.000	-59.952	
71	449.000	-58.965	
71	450.000	-58.128	
71	451.000	-58.540	
71	452.000	-59.274	
71	453.000	-58.232	
71	454.000	-57.181	
71	455.000	-57.899	
71	456.000	-58.678	
71	457.000	-59.408	
71	458.000	-58.329	
71	459.000	-57.348	
71	460.000	-56.544	
71	461.000	-57.065	
71	462.000	-57.725	
71	463.000	-56.458	
71	464.000	-56.035	
71	465.000	-56.905	
71	466.000	-57.749	
71	467.000	-57.220	
71	468.000	-57.543	
71	469.000	-56.463	
71	470.000	-60.000	
71	471.000	-60.000	
71	472.000	-58.934	
71	473.000	-57.620	
71	474.000	-56.613	
71	475.000	-57.315	
71	476.000	-58.131	
71	477.000	-58.394	
71	478.000	-56.394	
71	479.000	-60.000	
71	480.000	-60.000	
71	481.000	-60.198	
71	482.000	-59.967	
71	483.000	-59.602	
71	484.000	-60.252	
71	485.000	-60.881	
71	486.000	-61.469	
71	487.000	-62.019	
71	488.000	-62.534	
71	489.000	-62.121	
71	490.000	-61.582	
71	491.000	-60.408	
71	492.000	-58.962	
71	493.000	-57.880	
71	494.000	-56.898	
71	495.000	-55.948	
71	496.000	-56.784	
71	497.000	-57.298	
71	498.000	-60.000	
71	499.000	-60.000	
71	500.000	-59.344	
71	501.000	-59.030	
71	502.000	-59.717	
71	503.000	-60.380	
71	504.000	-61.001	
71	505.000	-61.581	
71	506.000	-62.124	
71	507.000	-62.632	
71	508.000	-63.107	
71	509.000	-63.552	
71	510.000	-63.967	
71	511.000	-64.357	
71	512.000	-64.720	
71	513.000	-65.061	
71	514.000	-65.380	
71	515.000	-65.678	
71	516.000	-65.956	
71	517.000	-66.217	
71	518.000	-66.461	
71	519.000	-66.689	
71	520.000	-66.903	
71	521.000	-67.103	
71	522.000	-67.289	
71	523.000	-67.464	
71	524.000	-67.628	
71	525.000	-67.781	
71	526.000	-67.924	
71	527.000	-68.058	
71	528.000	-68.183	
71	529.000	-68.300	
71	530.000	-68.410	
71	531.000	-68.512	
71	532.000	-68.608	
71	533.000	-68.698	
71	534.000	-68.782	
71	535.000	-68.861	
71	536.000	-68.934	
71	537.000	-69.003	
71	538.000	-69.067	
71	539.000	-69.127	
71	540.000	-69.184	
71	541.000	-69.236	
71	542.000	-69.285	
71	543.000	-69.332	
71	544.000	-69.375	
71	545.000	-69.415	
71	546.000	-69.453	
71	547.000	-69.488	
71	548.000	-69.521	
71	549.000	-69.552	
71	550.000	-69.581	
71	551.000	-69.608	
71	552.000	-69.633	
71	553.000	-69.657	
71	554.000	-69.679	
71	555.000	-69.700	
71	556.000	-69.719	
71	557.000	-69.737	
71	558.000	-69.754	
71	559.000	-69.770	
71	560.000	-69.785	
71	561.000	-69.799	
71	562.000	-69.812	
71	563.000	-69.824	
71	564.000	-69.835	
71	565.000	-69.846	
71	566.000	-69.856	
71	567.000	-69.865	
71	568.000	-69.874	
71	569.000	-69.882	
71	570.000	-69.890	
71	571.000	-69.897	
71	572.000	-69.903	
71	573.000	-69.910	
71	574.000	-69.915	
71	575.000	-69.921	
71	576.000	-69.926	
71	577.000	-69.931	
71	578.000	-69.935	
71	579.000	-69.939	
71	580.000	-69.943	
71	581.000	-69.947	
71	582.000	-69.950	
71	583.000	-69.954	
71	584.000	-69.957	
71	585.000	-69.959	
71	586.000	-69.962	
71	587.000	-69.964	
71	588.000	-69.967	
71	589.000	-69.969	
71	590.000	-69.971	
71	591.000	-69.973	
71	592.000	-69.975	
71	593.000	-69.976	
71	594.000	-69.978	
71	595.000	-69.979	
71	596.000	-69.980	
71	597.000	-69.982	
71	598.000	-69.983	
71	599.000	-69.984	
71	600.000	-69.985	
71	601.000	-69.986	
71	602.000	-69.987	
71	603.000	-69.988	
71	604.000	-69.989	
71	605.000	-69.989	
71	606.000	-69.990	
71	607.000	-69.991	
71	608.000	-69.991	
71	609.000	-69.992	
71	610.000	-69.992	
71	611.000	-69.993	
71	612.000	-69.993	
71	613.000	-69.994	
71	614.000	-69.994	
71	615.000	-69.994	
71	616.000	-69.995	
71	617.000	-69.995	
71	618.000	-69.995	
71	619.000	-69.996	
71	620.000	-69.996	
71	621.000	-69.996	
71	622.000	-69.997	
71	623.000	-69.997	
71	624.000	-69.997	
71	625.000	-69.997	
71	626.000	-69.997	
71	627.000	-69.998	
71	628.000	-69.998	
71	629.000	-69.998	
71	630.000	-69.998	
71	631.000	-69.998	
71	632.000	-69.998	
71	633.000	-69.998	
71	634.000	-69.998	
71	635.000	-69.999	
71	636.000	-69.999	
71	637.000	-69.999	
71	638.000	-69.999	
71	639.000	-69.999	
71	640.000	-69.999	
71	641.000	-69.999	
71	642.000	-69.999	
71	643.000	-69.999	
71	644.000	-69.999	
71	645.000	-69.999	
71	646.000	-69.999	
71	647.000	-69.999	
71	648.000	-69.999	
71	649.000	-69.999	
71	650.000	-69.999	
71	651.000	-70.000	
71	652.000	-70.000	
71	653.000	-70.000	
71	654.000	-70.000	
71	655.000	-70.000	
71	656.000	-70.000	
71	657.000	-70.000	
71	658.000	-70.000	
71	659.000	-70.000	
71	660.000	-70.000	
71	661.000	-70.000	
71	662.000	-70.000	
71	663.000	-70.000	
71	664.000	-70.000	
71	665.000	-70.000	
71	666.000	-70.000	
71	667.000	-70.000	
71	668.000	-70.000	
71	669.000	-70.000	
71	670.000	-70.000	
71	671.000	-70.000	
71	672.000	-70.000	
71	673.000	-70.000	
71	674.000	-70.000	
71	675.000	-70.000	
71	676.000	-70.000	
71	677.000	-70.000	
71	678.000	-70.000	
71	679.000	-70.000	
71	680.000	-70.000	
71	681.000	-70.000	
71	682.000	-70.000	
71	683.000	-70.000	
71	684.000	-70.000	
71	685.000	-70.000	
71	686.000	-70.000	
71	687.000	-70.000	
71	688.000	-70.000	
71	689.000	-70.000	
71	690.000	-70.000	
71	691.000	-70.000	
71	692.000	-70.000	
71	693.000	-70.000	
71	694.000	-70.000	
71	695.000	-70.000	
71	696.000	-70.000	
71	697.000	-70.000	
71	698.000	-70.000	
71	699.000	-70.000	
71	700.000	-70.000	
71	701.000	-70.000	
71	702.000	-70.000	
71	703.000	-70.000	
71	704.000	-70.000	
71	705.000	-70.000	
71	706.000	-70.000	
71	707.000	-70.000	
71	708.000	-70.000	
71	709.000	-70.000	
71	710.000	-70.000	
71	711.000	-70.000	
71	712.000	-70.000	
71	713.000	-70.000	
71	714.000	-70.000	
71	715.000	-70.000	
71	716.000	-70.000	
71	717.000	-70.000	
71	718.000	-70.000	
71	719.000	-70.000	
71	720.000	-70.000	
71	721.000	-70.000	
71	722.000	-70.000	
71	723.000	-70.000	
71	724.000	-70.000	
71	725.000	-70.000	
71	726.000	-70.000	
71	727.000	-70.000	
71	728.000	-70.000	
71	729.000	-70.000	
71	730.000	-70.000	
71	731.000	-70.000	
71	732.000	-70.000	
71	733.000	-70.000	
71	734.000	-70.000	
71	735.000	-70.000	
71	736.000	-70.000	
71	737.000	-70.000	
71	738.000	-70.000	
71	739.000	-70.000	
71	740.000	-70.000	
71	741.000	-70.000	
71	742.000	-70.000	
71	743.000	-70.000	
71	744.000	-70.000	
71	745.000	-70.000	
71	746.000	-70.000	
71	747.000	-70.000	
71	748.000	-70.000	
71	749.000	-70.000	
71	750.000	-70.000	
71	751.000	-70.000	
71	752.000	-70.000	
71	753.000	-70.000	
71	754.000	-70.000	
71	755.000	-70.000	
71	756.000	-70.000	
71	757.000	-70.000	
71	758.000	-70.000	
71	759.000	-70.000	
71	760.000	-70.000	
71	761.000	-70.000	
71	762.000	-70.000	
71	763.000	-70.000	
71	764.000	-70.000	
71	765.000	-70.000	
71	766.000	-70.000	
71	767.000	-70.000	
71	768.000	-70.000	
71	769.000	-70.000	
71	770.000	-70.000	
71	771.000	-70.000	
71	772.000	-70.000	
71	773.000	-70.000	
71	774.000	-70.000	
71	775.000	-70.000	
71	776.000	-70.000	
71	777.000	-70.000	
71	778.000	-70.000	
71	779.000	-70.000	
71	780.000	-70.000	
71	781.000	-70.000	
71	782.000	-70.000	
71	783.000	-70.000	
71	784.000	-70.000	
71	785.000	-70.000	
71	786.000	-70.000	
71	787.000	-70.000	
71	788.000	-70.000	
71	789.000	-70.000	
71	790.000	-70.000	
71	791.000	-70.000	
71	792.000	-70.000	
71	793.000	-70.000	
71	794.000	-70.000	
71	795.000	-70.000	
71	796.000	-70.000	
71	797.000	-70.000	
71	798.000	-70.000	
71	799.000	-70.000	
71	800.000	-70.000	
71	801.000	-70.000	
71	802.000	-70.000	
71	803.000	-70.000	
71	804.000	-70.000	
71	805.000	-70.000	
71	806.000	-70.000	
71	807.000	-70.000	
71	808.000	-70.000	
71	809.000	-70.000	
71	810.000	-70.000	
71	811.000	-70.000	
71	812.000	-70.000	
71	813.000	-70.000	
71	814.000	-70.000	
71	815.000	-70.000	
71	816.000	-70.000	
71	817.000	-70.000	
71	818.000	-70.000	
71	819.000	-70.000	
71	820.000	-70.000	
71	821.000	-70.000	
71	822.000	-70.000	
71	823.000	-70.000	
71	824.000	-70.000	
71	825.000	-70.000	
71	826.000	-70.000	
71	827.000	-70.000	
71	828.000	-70.000	
71	829.000	-70.000	
71	830.000	-70.000	
71	831.000	-70.000	
71	832.000	-70.000	
71	833.000	-70.000	
71	834.000	-70.000	
71	835.000	-70.000	
71	836.000	-70.000	
71	837.000	-70.000	
71	838.000	-70.000	
71	839.000	-70.000	
71	840.000	-70.000	
71	841.000	-70.000	
71	842.000	-70.000	
71	843.000	-70.000	
71	844.000	-70.000	
71	845.000	-70.000	
71	846.000	-70.000	
71	847.000	-70.000	
71	848.000	-70.000	
71	849.000	-70.000	
71	850.000	-70.000	
71	851.000	-70.000	
71	852.000	-70.000	
71	853.000	-70.000	
71	854.000	-70.000	
71	855.000	-70.000	
71	856.000	-70.000	
71	857.000	-70.000	
71	858.000	-70.000	
71	859.000	-70.000	
71	860.000	-70.000	
71	861.000	-70.000	
71	862.000	-70.000	
71	863.000	-70.000	
71	864.000	-70.000	
71	865.000	-70.000	
71	866.000	-70.000	
71	867.000	-70.000	
71	868.000	-70.000	
71	869.000	-70.000	
71	870.000	-70.000	
71	871.000	-70.000	
71	872.000	-70.000	
71	873.000	-70.000	
71	874.000	-70.000	
71	875.000	-70.000	
71	876.000	-70.000	
71	877.000	-70.000	
71	878.000	-70.000	
71	879.000	-70.000	
71	880.000	-70.000	
71	881.000	-70.000	
71	882.000	-70.000	
71	883.000	-70.000	
71	884.000	-70.000	
71	885.000	-70.000	
71	886.000	-70.000	
71	887.000	-70.000	
71	888.000	-70.000	
71	889.000	-70.000	
71	890.000	-70.000	
71	891.000	-70.000	
71	892.000	-70.000	
71	893.000	-70.000	
71	894.000	-70.000	
71	895.000	-70.000	
71	896.000	-70.000	
71	897.000	-70.000	
71	898.000	-70.000	
71	899.000	-70.000	
71	900.000	-70.000	
71	901.000	-70.000	
71	902.000	-70.000	
71	903.000	-70.000	
71	904.000	-70.000	
71	905.000	-70.000	
71	906.000	-70.000	
71	907.000	-70.000	
71	908.000	-70.000	
71	909.000	-70.000	
71	910.000	-70.000	
71	911.000	-70.000	
71	912.000	-70.000	
71	913.000	-70.000	
71	914.000	-70.000	
71	915.000	-70.000	
71	916.000	-70.000	
71	917.000	-70.000	
71	918.000	-70.000	
71	919.000	-70.000	
71	920.000	-70.000	
71	921.000	-70.000	
71	922.000	-70.000	
71	923.000	-70.000	
71	924.000	-70.000	
71	925.000	-70.000	
71	926.000	-70.000	
71	927.000	-70.000	
71	928.000	-70.000	
71	929.000	-70.000	
71	930.000	-70.000	
71	931.000	-70.000	
71	932.000	-70.000	
71	933.000	-70.000	
71	934.000	-70.000	
71	935.000	-70.000	
71	936.000	-70.000	
71	937.000	-70.000	
71	938.000	-70.000	
71	939.000	-70.000	
71	940.000	-70.000	
71	941.000	-70.000	
71	942.000	-70.000	
71	943.000	-70.000	
71	944.000	-70.000	
71	945.000	-70.000	
71	946.000	-70.000	
71	947.000	-70.000	
71	948.000	-70.000	
71	949.000	-70.000	
71	950.000	-70.000	
71	951.000	-70.000	
71	952.000	-70.000	
71	953.000	-70.000	
71	954.000	-70.000	
71	955.000	-70.000	
71	956.000	-70.000	
71	957.000	-70.000	
71	958.000	-70.000	
71	959.000	-70.000	
71	960.000	-70.000	
71	961.000	-70.000	
71	962.000	-70.000	
71	963.000	-70.000	
71	964.000	-70.000	
71	965.000	-70.000	
71	966.000	-70.000	
71	967.000	-70.000	
71	968.000	-70.000	
71	969.000	-70.000	
71	970.000	-70.000	
71	971.000	-70.000	
71	972.000	-70.000	
71	973.000	-70.000	
71	974.000	-70.000	
71	975.000	-70.000	
71	976.000	-70.000	
71	977.000	-70.000	
71	978.000	-70.000	
71	979.000	-70.000	
71	980.000	-70.000	
71	981.000	-70.000	
71	982.000	-70.000	
71	983.000	-70.000	
71	984.000	-70.000	
71	985.000	-70.000	
71	986.000	-70.000	
71	987.000	-70.000	
71	988.000	-70.000	
71	989.000	-70.000	
71	990.000	-70.000	
71	991.000	-70.000	
71	992.000	-70.000	
71	993.000	-70.000	
71	994.000	-70.000	
71	995.000	-70.000	
71	996.000	-70.000	
71	997.000	-70.000	
71	998.000	-70.000	
71	999.000	-70.000	
71	1000.000	-70.000	
71	1001.000	-70.000	
71	1002.000	-70.000	
71	1003.000	-70.000	
71	1004.000	-70.000	
71	1005.000	-70.000	
71	1006.000	-70.000	
71	1007.000	-70.000	
71	1008.000	-70.000	
71	1009.000	-70.000	
71	1010.000	-70.000	
71	1011.000	-70.000	
71	1012.000	-70.000	
71	1013.000	-70.000	
71	1014.000	-70.000	
71	1015.000	-70.000	
71	1016.000	-70.000	
71	1017.000	-70.000	
71	1018.000	-70.000	
71	1019.000	-70.000	
71	1020.000	-70.000	
71	1021.000	-70.000	
71	1022.000	-70.000	
71	1023.000	-70.000	
71	1024.000	-70.000	
71	1025.000	-70.000	
71	1026.000	-70.000	
71	1027.000	-70.000	
71	1028.000	-70.000	
71	1029.000	-70.000	
71	1030.000	-70.000	
71	1031.000	-70.000	
71	1032.000	-70.000	
71	1033.000	-70.000	
71	1034.000	-70.000	
71	1035.000	-70.000	
71	1036.000	-70.000	
71	1037.000	-70.000	
71	1038.000	-70.000	
71	1039.000	-70.000	
71	1040.000	-70.000	
71	1041.000	-70.000	
71	1042.000	-70.000	
71	1043.000	-70.000	
71	1044.000	-70.000	
71	1045.000	-70.000	
71	1046.000	-70.000	
71	1047.000	-70.000	
71	1048.000	-70.000	
71	1049.000	-70.000	
71	1050.000	-70.000	
71	1051.000	-70.000	
71	1052.000	-70.000	
71	1053.000	-70.000	
71	1054.000	-70.000	
71	1055.000	-70.000	
71	1056.000	-70.000	
71	1057.000	-70.000	
71	1058.000	-70.000	
71	1059.000	-70.000	
71	1060.000	-70.000	
71	1061.000	-70.000	
71	1062.000	-70.000	
71	1063.000	-70.000	
71	1064.000	-70.000	
71	1065.000	-70.000	
71	1066.000	-70.000	
71	1067.000	-70.000	
71	1068.000	-70.000	
71	1069.000	-70.000	
71	1070.000	-70.000	
71	1071.000	-70.000	
71	1072.000	-70.000	
71	1073.000	-70.000	
71	1074.000	-70.000	
71	1075.000	-70.000	
71	1076.000	-70.000	
71	1077.000	-70.000	
71	1078.000	-70.000	
71	1079.000	-70.000	
71	1080.000	-70.000	
71	1081.000	-70.000	
71	1082.000	-70.000	
71	1083.000	-70.000	
71	1084.000	-70.000	
71	1085.000	-70.000	
71	1086.000	-70.000	
71	1087.000	-70.000	
71	1088.000	-70.000	
71	1089.000	-70.000	
71	1090.000	-70.000	
71	1091.000	-70.000	
71	1092.000	-70.000	
71	1093.000	-70.000	
71	1094.000	-70.000	
71	1095.000	-70.000	
71	1096.000	-70.000	
71	1097.000	-70.000	
71	1098.000	-70.000	
71	1099.000	-70.000	
71	1100.000	-70.000	
71	1101.000	-70.000	
71	1102.000	-70.000	
71	1103.000	-70.000	
71	1104.000	-70.000	
71	1105.000	-70.000	
71	1106.000	-70.000	
71	1107.000	-70.000	
71	1108.000	-70.000	
71	1109.000	-70.000	
71	1110.000	-70.000	
71	1111.000	-70.000	
71	1112.000	-70.000	
71	1113.000	-70.000	
71	1114.000	-70.000	
71	1115.000	-70.000	
71	1116.000	-70.000	
71	1117.000	-70.000	
71	1118.000	-70.000	
71	1119.000	-70.000	
71	1120.000	-70.000	
71	1121.000	-70.000	
71	1122.000	-70.000	
71	1123.000	-70.000	
71	1124.000	-70.000	
71	1125.000	-70.000	
71	1126.000	-70.000	
71	1127.000	-70.000	
71	1128.000	-70.000	
71	1129.000	-70.000	
71	1130.000	-70.000	
71	1131.000	-70.000	
71	1132.000	-70.000	
71	1133.000	-70.000	
71	1134.000	-70.000	
71	1135.000	-70.000	
71	1136.000	-70.000	
71	1137.000	-70.000	
71	1138.000	-70.000	
71	1139.000	-70.000	
71	1140.000	-70.000	
71	1141.000	-70.000	
71	1142.000	-70.000	
71	1143.000	-70.000	
71	1144.000	-70.000	
71	1145.000	-70.000	
71	1146.000	-70.000	
71	1147.000	-70.000	
71	1148.000	-70.000	
71	1149.000	-70.000	
71	1150.000	-70.000	
71	1151.000	-70.000	
71	1152.000	-70.000	
71	1153.000	-70.000	
